109.984375,215.25,,2022-04-14  20:56:18.108527
111.875,217.25,,2022-04-14  20:56:18.108891
112.484375,219.75,,2022-04-14  20:56:18.109248
114.953125,222.25,,2022-04-14  20:56:18.109404
128.078125,260.5,,2022-04-14  20:56:18.109685
129.078125,261.75,,2022-04-14  20:56:18.110033
131.421875,264.5,,2022-04-14  20:56:18.110320
131.890625,268.25,,2022-04-14  20:56:18.110736
132.734375,272.5,,2022-04-14  20:56:18.111111
134.71875,276.75,,2022-04-14  20:56:18.111389
135.25,282.0,,2022-04-14  20:56:18.111894
136.59375,287.0,,2022-04-14  20:56:18.112254
138.078125,292.25,,2022-04-14  20:56:18.112754
178.3125,1523.25,,2022-04-14  20:56:18.113065
179.609375,1520.0,,2022-04-14  20:56:18.113483
181.046875,1516.75,,2022-04-14  20:56:18.113844
182.375,1513.75,,2022-04-14  20:56:18.114340
183.71875,1509.25,,2022-04-14  20:56:18.114759
185.0625,1497.5,,2022-04-14  20:56:18.115134
186.40625,1485.5,,2022-04-14  20:56:18.115477
187.796875,1475.0,,2022-04-14  20:56:18.115826
189.109375,1463.25,,2022-04-14  20:56:18.116295
190.515625,1452.75,,2022-04-14  20:56:18.116642
191.859375,1445.25,,2022-04-14  20:56:18.116996
193.25,1425.25,,2022-04-14  20:56:18.117277
223.5625,485.75,,2022-04-14  20:56:18.117680
225.265625,472.0,,2022-04-14  20:56:18.118041
226.484375,459.75,,2022-04-14  20:56:18.118493
227.84375,448.0,,2022-04-14  20:56:18.118682
229.578125,440.0,,2022-04-14  20:56:18.118893
233.765625,401.75,,2022-04-14  20:56:18.119112
235.453125,390.25,,2022-04-14  20:56:18.119251
236.78125,379.25,,2022-04-14  20:56:18.119431
238.34375,369.5,,2022-04-14  20:56:18.119679
239.546875,360.25,,2022-04-14  20:56:18.119998
241.140625,351.5,,2022-04-14  20:56:18.120288
242.65625,344.0,,2022-04-14  20:56:18.120647
244.203125,336.75,,2022-04-14  20:56:18.120927
245.828125,329.75,,2022-04-14  20:56:18.121337
247.296875,323.75,,2022-04-14  20:56:18.121748
248.40625,318.0,,2022-04-14  20:56:18.122244
249.734375,312.25,,2022-04-14  20:56:18.122542
251.125,307.25,,2022-04-14  20:56:18.123046
252.421875,302.5,,2022-04-14  20:56:18.123406
253.96875,298.25,,2022-04-14  20:56:18.123710
255.90625,294.25,,2022-04-14  20:56:18.124346
257.140625,290.25,,2022-04-14  20:56:18.124692
258.84375,287.0,,2022-04-14  20:56:18.125007
259.734375,284.0,,2022-04-14  20:56:18.125380
260.8125,281.0,,2022-04-14  20:56:18.125733
262.390625,278.25,,2022-04-14  20:56:18.126535
264.625,275.5,,2022-04-14  20:56:18.127058
265.109375,273.5,,2022-04-14  20:56:18.127482
266.9375,271.75,,2022-04-14  20:56:18.127856
268.59375,270.0,,2022-04-14  20:56:18.128130
269.984375,268.25,,2022-04-14  20:56:18.128525
271.578125,266.5,,2022-04-14  20:56:18.129157
272.96875,264.75,,2022-04-14  20:56:18.129454
274.21875,263.75,,2022-04-14  20:56:18.129924
276.0,262.75,,2022-04-14  20:56:18.130286
276.59375,261.75,,2022-04-14  20:56:18.130653
277.6875,261.25,,2022-04-14  20:56:18.130985
280.09375,260.75,,2022-04-14  20:56:18.131333
280.734375,260.25,,2022-04-14  20:56:18.131612
282.84375,259.75,,2022-04-14  20:56:18.132011
283.453125,259.75,,2022-04-14  20:56:18.132352
285.25,259.5,,2022-04-14  20:56:18.132655
286.640625,259.5,,2022-04-14  20:56:18.132996
288.40625,260.0,,2022-04-14  20:56:18.133358
288.71875,260.25,,2022-04-14  20:56:18.133950
289.890625,260.75,,2022-04-14  20:56:18.134127
290.96875,261.5,,2022-04-14  20:56:18.134276
292.609375,262.25,,2022-04-14  20:56:18.134495
293.78125,263.25,,2022-04-14  20:56:18.134667
294.78125,264.25,,2022-04-14  20:56:18.134923
