115,229.5,,2022-04-19  19:48:05.378230
120,240.2,,2022-04-19  19:48:05.378629
125,255.75,,2022-04-19  19:48:05.379008
140,338.0,,2022-04-19  19:48:05.379352
145,326.67,,2022-04-19  19:48:05.379708
150,310.08,,2022-04-19  19:48:05.380029
155,294.62,,2022-04-19  19:48:05.380490
160,282.58,,2022-04-19  19:48:05.380893
165,272.45,,2022-04-19  19:48:05.381156
170,264.83,,2022-04-19  19:48:05.381366
175,261.08,,2022-04-19  19:48:05.381560
180,258.56,,2022-04-19  19:48:05.381752
185,257.94,,2022-04-19  19:48:05.382003
190,259.19,,2022-04-19  19:48:05.382211
195,262.62,,2022-04-19  19:48:05.382414
200,267.17,,2022-04-19  19:48:05.382598
205,274.12,,2022-04-19  19:48:05.382784
210,283.12,,2022-04-19  19:48:05.382979
215,283.75,,2022-04-19  19:48:05.383171
220,264.69,,2022-04-19  19:48:05.383361
225,246.58,,2022-04-19  19:48:05.383624
230,234.42,,2022-04-19  19:48:05.383839
235,224.83,,2022-04-19  19:48:05.384033
240,216.56,,2022-04-19  19:48:05.384228
245,209.19,,2022-04-19  19:48:05.384411
250,204.5,,2022-04-19  19:48:05.384576
255,202.0,,2022-04-19  19:48:05.384746
260,201.12,,2022-04-19  19:48:05.384961
265,201.5,,2022-04-19  19:48:05.385157
270,203.0,,2022-04-19  19:48:05.385645
275,206.12,,2022-04-19  19:48:05.385904
280,211.06,,2022-04-19  19:48:05.386147
285,218.12,,2022-04-19  19:48:05.386464
290,227.38,,2022-04-19  19:48:05.386722
295,237.58,,2022-04-19  19:48:05.387019
300,256.88,,2022-04-19  19:48:05.387400
305,265.25,,2022-04-19  19:48:05.387913
310,280.25,,2022-04-19  19:48:05.388219
350,1465.25,,2022-04-19  19:48:05.388566
350,1459.75,,2022-04-19  19:48:06.069402
355,1450.88,,2022-04-19  19:48:06.069720
360,1439.5,,2022-04-19  19:48:06.069895
0,1434.12,,2022-04-19  19:48:06.070125
5,1429.58,,2022-04-19  19:48:06.070492
10,1413.5,,2022-04-19  19:48:06.070663
40,308.06,,2022-04-19  19:48:06.070818
45,281.42,,2022-04-19  19:48:06.071077
50,261.69,,2022-04-19  19:48:06.071371
55,245.92,,2022-04-19  19:48:06.071637
60,235.75,,2022-04-19  19:48:06.072047
65,226.38,,2022-04-19  19:48:06.072408
70,219.08,,2022-04-19  19:48:06.072787
75,214.0,,2022-04-19  19:48:06.073162
80,209.88,,2022-04-19  19:48:06.073622
85,208.42,,2022-04-19  19:48:06.074023
90,207.94,,2022-04-19  19:48:06.074316
95,208.69,,2022-04-19  19:48:06.074553
100,211.94,,2022-04-19  19:48:06.074832
105,215.83,,2022-04-19  19:48:06.075068
110,221.8,,2022-04-19  19:48:06.075687
115,230.0,,2022-04-19  19:48:06.076040
120,239.44,,2022-04-19  19:48:06.076520
125,252.44,,2022-04-19  19:48:06.076926
145,322.75,,2022-04-19  19:48:06.077252
150,309.58,,2022-04-19  19:48:06.077759
155,294.38,,2022-04-19  19:48:06.078184
160,280.88,,2022-04-19  19:48:06.078648
165,272.08,,2022-04-19  19:48:06.079156
170,265.62,,2022-04-19  19:48:06.079582
175,261.0,,2022-04-19  19:48:06.080314
180,258.45,,2022-04-19  19:48:06.080616
185,257.92,,2022-04-19  19:48:06.081117
190,258.75,,2022-04-19  19:48:06.081543
195,261.69,,2022-04-19  19:48:06.082124
200,266.44,,2022-04-19  19:48:06.082598
205,274.06,,2022-04-19  19:48:06.083168
210,283.12,,2022-04-19  19:48:06.083616
215,283.38,,2022-04-19  19:48:06.084149
220,267.0,,2022-04-19  19:48:06.084580
225,248.69,,2022-04-19  19:48:06.085272
230,236.12,,2022-04-19  19:48:06.085748
235,224.9,,2022-04-19  19:48:06.086270
240,215.67,,2022-04-19  19:48:06.086778
245,209.31,,2022-04-19  19:48:06.087241
250,205.08,,2022-04-19  19:48:06.087784
255,202.31,,2022-04-19  19:48:06.088245
260,201.15,,2022-04-19  19:48:06.088736
265,201.5,,2022-04-19  19:48:06.089213
270,202.75,,2022-04-19  19:48:06.089718
275,206.0,,2022-04-19  19:48:06.090246
280,211.7,,2022-04-19  19:48:06.090592
285,220.06,,2022-04-19  19:48:06.091196
290,228.33,,2022-04-19  19:48:06.091639
295,237.33,,2022-04-19  19:48:06.092152
305,264.81,,2022-04-19  19:48:06.092664
310,277.25,,2022-04-19  19:48:06.093161
315,302.25,,2022-04-19  19:48:06.093668
350,1467.38,,2022-04-19  19:48:06.094162
350,1454.5,,2022-04-19  19:48:06.758665
355,1451.67,,2022-04-19  19:48:06.759058
360,1443.0,,2022-04-19  19:48:06.759336
0,1435.25,,2022-04-19  19:48:06.759588
5,1429.0,,2022-04-19  19:48:06.759907
35,346.62,,2022-04-19  19:48:06.760511
40,305.33,,2022-04-19  19:48:06.760858
45,283.17,,2022-04-19  19:48:06.761259
50,265.08,,2022-04-19  19:48:06.761584
55,249.12,,2022-04-19  19:48:06.761955
60,234.81,,2022-04-19  19:48:06.762397
65,225.58,,2022-04-19  19:48:06.762705
70,219.58,,2022-04-19  19:48:06.763142
75,214.19,,2022-04-19  19:48:06.763699
80,210.0,,2022-04-19  19:48:06.764136
85,208.19,,2022-04-19  19:48:06.764712
90,208.0,,2022-04-19  19:48:06.765340
95,208.62,,2022-04-19  19:48:06.765754
100,211.75,,2022-04-19  19:48:06.766150
105,215.58,,2022-04-19  19:48:06.766706
110,220.62,,2022-04-19  19:48:06.767150
115,230.05,,2022-04-19  19:48:06.767718
120,242.31,,2022-04-19  19:48:06.768163
125,256.5,,2022-04-19  19:48:06.768678
130,269.38,,2022-04-19  19:48:06.769108
145,329.33,,2022-04-19  19:48:06.769557
150,311.38,,2022-04-19  19:48:06.770133
155,293.62,,2022-04-19  19:48:06.770653
160,280.5,,2022-04-19  19:48:06.771250
165,271.75,,2022-04-19  19:48:06.771733
170,265.75,,2022-04-19  19:48:06.772316
175,260.85,,2022-04-19  19:48:06.772778
180,258.38,,2022-04-19  19:48:06.773310
185,257.81,,2022-04-19  19:48:06.773760
190,259.0,,2022-04-19  19:48:06.774278
195,262.5,,2022-04-19  19:48:06.774731
200,267.06,,2022-04-19  19:48:06.775456
205,275.0,,2022-04-19  19:48:06.775838
210,283.88,,2022-04-19  19:48:06.776362
220,270.92,,2022-04-19  19:48:06.776796
225,251.5,,2022-04-19  19:48:06.777287
230,236.42,,2022-04-19  19:48:06.777837
235,225.19,,2022-04-19  19:48:06.778308
240,216.58,,2022-04-19  19:48:06.778777
245,209.45,,2022-04-19  19:48:06.779252
250,204.58,,2022-04-19  19:48:06.779704
255,202.06,,2022-04-19  19:48:06.780359
260,200.92,,2022-04-19  19:48:06.780808
265,201.4,,2022-04-19  19:48:06.781369
270,203.17,,2022-04-19  19:48:06.781864
275,206.25,,2022-04-19  19:48:06.782344
280,211.0,,2022-04-19  19:48:06.782841
285,218.3,,2022-04-19  19:48:06.783318
290,228.81,,2022-04-19  19:48:06.783778
295,239.75,,2022-04-19  19:48:06.784310
300,253.8,,2022-04-19  19:48:06.784968
305,261.0,,2022-04-19  19:48:06.785609
310,285.94,,2022-04-19  19:48:06.785988
350,1465.58,,2022-04-19  19:48:06.786468
350,1459.75,,2022-04-19  19:48:07.440842
355,1452.69,,2022-04-19  19:48:07.441442
360,1442.25,,2022-04-19  19:48:07.441788
0,1435.75,,2022-04-19  19:48:07.442004
5,1429.56,,2022-04-19  19:48:07.442226
40,308.75,,2022-04-19  19:48:07.442453
45,286.17,,2022-04-19  19:48:07.442666
50,264.81,,2022-04-19  19:48:07.442935
55,250.62,,2022-04-19  19:48:07.443132
60,237.75,,2022-04-19  19:48:07.443436
65,226.33,,2022-04-19  19:48:07.444341
70,219.25,,2022-04-19  19:48:07.444601
75,213.92,,2022-04-19  19:48:07.444922
80,210.44,,2022-04-19  19:48:07.445170
85,208.38,,2022-04-19  19:48:07.445848
90,207.88,,2022-04-19  19:48:07.446158
95,208.81,,2022-04-19  19:48:07.446422
100,211.75,,2022-04-19  19:48:07.446692
105,216.2,,2022-04-19  19:48:07.446996
110,222.67,,2022-04-19  19:48:07.447189
115,229.81,,2022-04-19  19:48:07.447389
120,240.62,,2022-04-19  19:48:07.447614
125,254.12,,2022-04-19  19:48:07.447936
130,264.25,,2022-04-19  19:48:07.448270
145,325.62,,2022-04-19  19:48:07.448607
150,309.31,,2022-04-19  19:48:07.448886
155,294.08,,2022-04-19  19:48:07.449183
160,282.19,,2022-04-19  19:48:07.449456
165,273.17,,2022-04-19  19:48:07.449940
170,265.4,,2022-04-19  19:48:07.450403
175,260.75,,2022-04-19  19:48:07.450643
180,258.75,,2022-04-19  19:48:07.451042
185,257.81,,2022-04-19  19:48:07.451376
190,258.94,,2022-04-19  19:48:07.451589
195,262.12,,2022-04-19  19:48:07.451754
200,267.56,,2022-04-19  19:48:07.451991
205,275.5,,2022-04-19  19:48:07.452177
210,284.69,,2022-04-19  19:48:07.452327
215,288.0,,2022-04-19  19:48:07.452482
220,266.69,,2022-04-19  19:48:07.452638
225,250.38,,2022-04-19  19:48:07.452791
230,237.56,,2022-04-19  19:48:07.452947
235,226.08,,2022-04-19  19:48:07.453104
240,217.31,,2022-04-19  19:48:07.453252
245,209.69,,2022-04-19  19:48:07.453406
250,204.88,,2022-04-19  19:48:07.453571
255,202.17,,2022-04-19  19:48:07.453724
260,201.12,,2022-04-19  19:48:07.453878
265,201.38,,2022-04-19  19:48:07.454031
270,203.06,,2022-04-19  19:48:07.454178
275,206.0,,2022-04-19  19:48:07.454319
280,210.44,,2022-04-19  19:48:07.454463
285,217.44,,2022-04-19  19:48:07.454605
290,226.44,,2022-04-19  19:48:07.454762
295,236.5,,2022-04-19  19:48:07.454912
300,257.58,,2022-04-19  19:48:07.455279
305,261.25,,2022-04-19  19:48:07.455493
310,286.44,,2022-04-19  19:48:07.455671
350,1465.17,,2022-04-19  19:48:07.455834
350,1418.5,,2022-04-19  19:48:08.138549
355,1418.33,,2022-04-19  19:48:08.138997
360,1402.12,,2022-04-19  19:48:08.139530
0,1395.12,,2022-04-19  19:48:08.139962
5,1387.83,,2022-04-19  19:48:08.140767
35,327.5,,2022-04-19  19:48:08.141210
40,298.5,,2022-04-19  19:48:08.141774
45,274.19,,2022-04-19  19:48:08.142334
50,255.17,,2022-04-19  19:48:08.142881
55,240.81,,2022-04-19  19:48:08.143209
60,229.33,,2022-04-19  19:48:08.143524
65,221.06,,2022-04-19  19:48:08.143805
70,214.92,,2022-04-19  19:48:08.144091
75,210.12,,2022-04-19  19:48:08.144396
80,206.94,,2022-04-19  19:48:08.144660
85,205.75,,2022-04-19  19:48:08.144930
90,205.81,,2022-04-19  19:48:08.145248
95,207.81,,2022-04-19  19:48:08.145982
100,210.5,,2022-04-19  19:48:08.146362
105,215.25,,2022-04-19  19:48:08.146902
110,221.75,,2022-04-19  19:48:08.147317
115,230.94,,2022-04-19  19:48:08.147657
120,242.56,,2022-04-19  19:48:08.147979
125,251.25,,2022-04-19  19:48:08.148304
150,353.62,,2022-04-19  19:48:08.148700
155,337.08,,2022-04-19  19:48:08.149041
160,322.9,,2022-04-19  19:48:08.149352
165,312.42,,2022-04-19  19:48:08.149678
170,305.94,,2022-04-19  19:48:08.150000
175,301.83,,2022-04-19  19:48:08.150395
180,300.25,,2022-04-19  19:48:08.150823
185,300.62,,2022-04-19  19:48:08.151160
190,302.75,,2022-04-19  19:48:08.151469
195,307.38,,2022-04-19  19:48:08.151762
200,314.94,,2022-04-19  19:48:08.152072
205,322.67,,2022-04-19  19:48:08.152387
210,311.25,,2022-04-19  19:48:08.152702
215,294.08,,2022-04-19  19:48:08.153020
220,270.62,,2022-04-19  19:48:08.153350
225,253.17,,2022-04-19  19:48:08.153823
230,239.5,,2022-04-19  19:48:08.154450
235,229.08,,2022-04-19  19:48:08.155011
240,221.62,,2022-04-19  19:48:08.155490
245,216.25,,2022-04-19  19:48:08.155952
250,212.12,,2022-04-19  19:48:08.156293
255,209.62,,2022-04-19  19:48:08.156617
260,208.75,,2022-04-19  19:48:08.156943
265,210.0,,2022-04-19  19:48:08.157268
270,212.62,,2022-04-19  19:48:08.157576
275,217.0,,2022-04-19  19:48:08.157884
280,223.19,,2022-04-19  19:48:08.158204
285,232.31,,2022-04-19  19:48:08.158513
290,238.0,,2022-04-19  19:48:08.158799
295,244.62,,2022-04-19  19:48:08.159099
300,258.8,,2022-04-19  19:48:08.159406
305,277.5,,2022-04-19  19:48:08.159701
310,293.12,,2022-04-19  19:48:08.160051
350,1411.67,,2022-04-19  19:48:08.160422
350,1360.5,,2022-04-19  19:48:08.814764
355,1353.5,,2022-04-19  19:48:08.814991
360,1340.38,,2022-04-19  19:48:08.815237
0,1335.12,,2022-04-19  19:48:08.815729
5,1327.58,,2022-04-19  19:48:08.816056
40,283.0,,2022-04-19  19:48:08.816353
45,271.5,,2022-04-19  19:48:08.816578
50,252.69,,2022-04-19  19:48:08.816820
55,238.0,,2022-04-19  19:48:08.817007
60,227.0,,2022-04-19  19:48:08.817190
65,218.67,,2022-04-19  19:48:08.817358
70,212.25,,2022-04-19  19:48:08.817500
75,207.58,,2022-04-19  19:48:08.817666
80,204.94,,2022-04-19  19:48:08.817864
85,203.12,,2022-04-19  19:48:08.818084
90,203.08,,2022-04-19  19:48:08.818325
95,204.56,,2022-04-19  19:48:08.818683
100,207.75,,2022-04-19  19:48:08.818913
105,212.88,,2022-04-19  19:48:08.819121
110,218.92,,2022-04-19  19:48:08.819310
115,227.9,,2022-04-19  19:48:08.819504
120,239.17,,2022-04-19  19:48:08.819690
125,254.38,,2022-04-19  19:48:08.820005
150,415.75,,2022-04-19  19:48:08.820228
155,402.69,,2022-04-19  19:48:08.820579
160,387.67,,2022-04-19  19:48:08.820766
165,376.75,,2022-04-19  19:48:08.820935
170,367.25,,2022-04-19  19:48:08.821256
175,361.44,,2022-04-19  19:48:08.821474
180,359.5,,2022-04-19  19:48:08.821667
185,360.31,,2022-04-19  19:48:08.821904
190,362.75,,2022-04-19  19:48:08.822121
195,367.75,,2022-04-19  19:48:08.822306
200,376.12,,2022-04-19  19:48:08.822471
205,370.0,,2022-04-19  19:48:08.822628
210,331.38,,2022-04-19  19:48:08.822841
215,301.25,,2022-04-19  19:48:08.823055
220,281.38,,2022-04-19  19:48:08.823242
225,265.88,,2022-04-19  19:48:08.823418
230,249.81,,2022-04-19  19:48:08.823574
235,239.25,,2022-04-19  19:48:08.823750
240,232.58,,2022-04-19  19:48:08.823996
245,225.9,,2022-04-19  19:48:08.824200
250,221.42,,2022-04-19  19:48:08.824374
255,219.58,,2022-04-19  19:48:08.824608
260,219.12,,2022-04-19  19:48:08.824799
265,220.12,,2022-04-19  19:48:08.825106
270,223.5,,2022-04-19  19:48:08.825536
275,225.0,,2022-04-19  19:48:08.825802
280,226.2,,2022-04-19  19:48:08.826087
285,231.5,,2022-04-19  19:48:08.826643
290,238.31,,2022-04-19  19:48:08.827080
295,246.75,,2022-04-19  19:48:08.827492
300,259.25,,2022-04-19  19:48:08.827922
305,277.19,,2022-04-19  19:48:08.828205
345,1356.75,,2022-04-19  19:48:08.828512
350,1351.42,,2022-04-19  19:48:08.828743
355,1290.44,,2022-04-19  19:48:09.498788
360,1280.88,,2022-04-19  19:48:09.499257
0,1276.25,,2022-04-19  19:48:09.501404
5,1273.58,,2022-04-19  19:48:09.501692
50,249.83,,2022-04-19  19:48:09.501885
55,236.67,,2022-04-19  19:48:09.502066
60,225.92,,2022-04-19  19:48:09.502251
65,217.44,,2022-04-19  19:48:09.502422
70,209.81,,2022-04-19  19:48:09.502602
75,204.69,,2022-04-19  19:48:09.502768
80,201.83,,2022-04-19  19:48:09.502981
85,200.62,,2022-04-19  19:48:09.503157
90,200.81,,2022-04-19  19:48:09.503321
95,202.08,,2022-04-19  19:48:09.503482
100,204.56,,2022-04-19  19:48:09.503643
105,209.44,,2022-04-19  19:48:09.503944
110,216.25,,2022-04-19  19:48:09.504243
115,225.0,,2022-04-19  19:48:09.504531
120,236.56,,2022-04-19  19:48:09.505032
155,466.42,,2022-04-19  19:48:09.506163
160,453.38,,2022-04-19  19:48:09.506787
165,438.12,,2022-04-19  19:48:09.507159
170,428.33,,2022-04-19  19:48:09.507442
175,422.88,,2022-04-19  19:48:09.507723
180,419.75,,2022-04-19  19:48:09.508001
185,420.0,,2022-04-19  19:48:09.508439
190,423.31,,2022-04-19  19:48:09.508832
195,429.38,,2022-04-19  19:48:09.509229
200,427.5,,2022-04-19  19:48:09.509611
210,337.75,,2022-04-19  19:48:09.509891
215,320.5,,2022-04-19  19:48:09.510263
220,296.06,,2022-04-19  19:48:09.510729
225,274.88,,2022-04-19  19:48:09.510999
230,261.0,,2022-04-19  19:48:09.511285
235,250.44,,2022-04-19  19:48:09.511563
240,243.25,,2022-04-19  19:48:09.511819
245,238.06,,2022-04-19  19:48:09.512078
250,233.31,,2022-04-19  19:48:09.512344
255,231.25,,2022-04-19  19:48:09.512621
260,227.12,,2022-04-19  19:48:09.512882
265,224.12,,2022-04-19  19:48:09.513205
270,223.75,,2022-04-19  19:48:09.513542
275,225.35,,2022-04-19  19:48:09.513857
280,229.08,,2022-04-19  19:48:09.514202
285,233.94,,2022-04-19  19:48:09.514523
290,241.38,,2022-04-19  19:48:09.514893
295,251.25,,2022-04-19  19:48:09.515571
300,263.94,,2022-04-19  19:48:09.515990
305,279.81,,2022-04-19  19:48:09.516368
310,300.19,,2022-04-19  19:48:09.516720
315,315.75,,2022-04-19  19:48:09.517044
345,1303.25,,2022-04-19  19:48:09.517389
350,1290.42,,2022-04-19  19:48:09.517700
355,1230.94,,2022-04-19  19:48:10.185609
360,1220.0,,2022-04-19  19:48:10.186074
0,1215.25,,2022-04-19  19:48:10.186328
5,1212.62,,2022-04-19  19:48:10.188610
50,265.58,,2022-04-19  19:48:10.189160
55,245.08,,2022-04-19  19:48:10.189534
60,228.83,,2022-04-19  19:48:10.189897
65,215.19,,2022-04-19  19:48:10.190264
70,207.44,,2022-04-19  19:48:10.190951
75,202.38,,2022-04-19  19:48:10.191369
80,199.42,,2022-04-19  19:48:10.191721
85,197.75,,2022-04-19  19:48:10.192125
90,197.88,,2022-04-19  19:48:10.192435
95,199.33,,2022-04-19  19:48:10.192697
100,202.25,,2022-04-19  19:48:10.192956
105,206.94,,2022-04-19  19:48:10.193220
110,213.38,,2022-04-19  19:48:10.193552
115,220.75,,2022-04-19  19:48:10.193928
120,231.75,,2022-04-19  19:48:10.194290
125,241.75,,2022-04-19  19:48:10.194630
160,516.83,,2022-04-19  19:48:10.195334
165,501.69,,2022-04-19  19:48:10.196111
170,488.94,,2022-04-19  19:48:10.196528
175,482.0,,2022-04-19  19:48:10.197030
180,478.5,,2022-04-19  19:48:10.197549
185,478.81,,2022-04-19  19:48:10.198154
190,483.44,,2022-04-19  19:48:10.198777
195,487.75,,2022-04-19  19:48:10.199386
210,361.25,,2022-04-19  19:48:10.200040
215,333.31,,2022-04-19  19:48:10.200669
220,307.75,,2022-04-19  19:48:10.201237
225,288.62,,2022-04-19  19:48:10.201658
230,273.83,,2022-04-19  19:48:10.202091
235,262.75,,2022-04-19  19:48:10.202466
240,253.56,,2022-04-19  19:48:10.202898
245,245.25,,2022-04-19  19:48:10.203314
250,236.17,,2022-04-19  19:48:10.203641
255,231.33,,2022-04-19  19:48:10.203944
260,227.5,,2022-04-19  19:48:10.204219
265,225.75,,2022-04-19  19:48:10.204485
270,225.88,,2022-04-19  19:48:10.204741
275,227.5,,2022-04-19  19:48:10.205008
280,230.25,,2022-04-19  19:48:10.205276
285,235.95,,2022-04-19  19:48:10.205759
290,244.06,,2022-04-19  19:48:10.206041
295,254.56,,2022-04-19  19:48:10.206315
300,266.17,,2022-04-19  19:48:10.206573
305,280.19,,2022-04-19  19:48:10.206839
310,300.44,,2022-04-19  19:48:10.207116
315,319.0,,2022-04-19  19:48:10.207396
345,1237.88,,2022-04-19  19:48:10.207667
350,1229.75,,2022-04-19  19:48:10.207938
355,1168.31,,2022-04-19  19:48:10.865745
360,1152.5,,2022-04-19  19:48:10.867912
0,1151.75,,2022-04-19  19:48:10.868234
5,1150.08,,2022-04-19  19:48:10.868447
30,481.0,,2022-04-19  19:48:10.868650
45,291.5,,2022-04-19  19:48:10.868898
50,275.33,,2022-04-19  19:48:10.869176
55,254.75,,2022-04-19  19:48:10.869361
60,238.33,,2022-04-19  19:48:10.869546
65,223.44,,2022-04-19  19:48:10.869763
70,210.75,,2022-04-19  19:48:10.870022
75,202.25,,2022-04-19  19:48:10.870320
80,196.33,,2022-04-19  19:48:10.870673
85,194.67,,2022-04-19  19:48:10.871190
90,194.56,,2022-04-19  19:48:10.871565
95,196.69,,2022-04-19  19:48:10.871884
100,199.75,,2022-04-19  19:48:10.872255
105,204.38,,2022-04-19  19:48:10.872605
110,211.0,,2022-04-19  19:48:10.873230
115,220.0,,2022-04-19  19:48:10.873728
120,231.5,,2022-04-19  19:48:10.874137
125,240.25,,2022-04-19  19:48:10.874637
160,577.62,,2022-04-19  19:48:10.875067
165,563.58,,2022-04-19  19:48:10.875534
170,552.31,,2022-04-19  19:48:10.876029
175,543.0,,2022-04-19  19:48:10.876494
180,540.08,,2022-04-19  19:48:10.876813
185,540.94,,2022-04-19  19:48:10.877284
190,546.06,,2022-04-19  19:48:10.877720
195,541.67,,2022-04-19  19:48:10.878204
210,369.0,,2022-04-19  19:48:10.878725
215,341.25,,2022-04-19  19:48:10.879150
220,320.0,,2022-04-19  19:48:10.879506
225,300.62,,2022-04-19  19:48:10.879954
230,286.08,,2022-04-19  19:48:10.880296
235,265.17,,2022-04-19  19:48:10.880815
240,253.5,,2022-04-19  19:48:10.881135
245,245.62,,2022-04-19  19:48:10.881455
250,239.5,,2022-04-19  19:48:10.881687
255,233.88,,2022-04-19  19:48:10.881910
260,230.5,,2022-04-19  19:48:10.882113
265,228.83,,2022-04-19  19:48:10.882330
270,228.94,,2022-04-19  19:48:10.882529
275,230.08,,2022-04-19  19:48:10.882725
280,232.88,,2022-04-19  19:48:10.882922
285,238.9,,2022-04-19  19:48:10.883116
290,247.56,,2022-04-19  19:48:10.883374
295,256.67,,2022-04-19  19:48:10.883587
300,268.25,,2022-04-19  19:48:10.883793
305,284.62,,2022-04-19  19:48:10.883991
310,296.75,,2022-04-19  19:48:10.884185
315,324.62,,2022-04-19  19:48:10.884380
345,1181.25,,2022-04-19  19:48:10.884568
350,1168.58,,2022-04-19  19:48:10.884755
350,1115.25,,2022-04-19  19:48:11.559071
355,1107.88,,2022-04-19  19:48:11.559446
360,1098.5,,2022-04-19  19:48:11.559786
0,1095.38,,2022-04-19  19:48:11.560102
5,1091.67,,2022-04-19  19:48:11.560611
10,1093.75,,2022-04-19  19:48:11.561177
35,436.0,,2022-04-19  19:48:11.561651
45,307.25,,2022-04-19  19:48:11.562559
50,286.06,,2022-04-19  19:48:11.563225
55,262.17,,2022-04-19  19:48:11.563926
60,248.75,,2022-04-19  19:48:11.564728
65,241.5,,2022-04-19  19:48:11.565313
60,237.25,,2022-04-19  19:48:11.566374
65,231.5,,2022-04-19  19:48:11.567022
70,221.56,,2022-04-19  19:48:11.567382
75,212.67,,2022-04-19  19:48:11.567834
80,206.19,,2022-04-19  19:48:11.568143
85,200.69,,2022-04-19  19:48:11.568581
90,196.94,,2022-04-19  19:48:11.569010
95,195.42,,2022-04-19  19:48:11.569398
100,195.75,,2022-04-19  19:48:11.569720
105,201.83,,2022-04-19  19:48:11.570175
110,207.58,,2022-04-19  19:48:11.570785
115,216.25,,2022-04-19  19:48:11.571355
120,227.25,,2022-04-19  19:48:11.571707
125,233.75,,2022-04-19  19:48:11.572112
160,637.0,,2022-04-19  19:48:11.572428
165,626.0,,2022-04-19  19:48:11.572754
170,612.75,,2022-04-19  19:48:11.573209
175,602.69,,2022-04-19  19:48:11.573562
180,599.83,,2022-04-19  19:48:11.573872
185,600.19,,2022-04-19  19:48:11.574181
190,605.69,,2022-04-19  19:48:11.574453
195,612.25,,2022-04-19  19:48:11.574746
210,394.17,,2022-04-19  19:48:11.575041
215,359.38,,2022-04-19  19:48:11.575377
220,333.25,,2022-04-19  19:48:11.576487
225,302.67,,2022-04-19  19:48:11.577000
230,285.0,,2022-04-19  19:48:11.577569
235,271.5,,2022-04-19  19:48:11.577979
240,260.42,,2022-04-19  19:48:11.578456
245,250.5,,2022-04-19  19:48:11.578869
250,241.5,,2022-04-19  19:48:11.579178
255,236.08,,2022-04-19  19:48:11.579449
260,232.19,,2022-04-19  19:48:11.579711
265,229.9,,2022-04-19  19:48:11.579975
270,229.62,,2022-04-19  19:48:11.580474
275,231.12,,2022-04-19  19:48:11.580793
280,234.81,,2022-04-19  19:48:11.581079
285,238.83,,2022-04-19  19:48:11.581406
290,245.62,,2022-04-19  19:48:11.581778
295,251.5,,2022-04-19  19:48:11.582143
