140,796.69,,2022-04-27  21:14:40.778280
145,805.12,,2022-04-27  21:14:40.778464
150,591.62,,2022-04-27  21:14:40.778630
155,599.25,,2022-04-27  21:14:40.778852
160,612.88,,2022-04-27  21:14:40.779003
165,634.19,,2022-04-27  21:14:40.779117
170,661.75,,2022-04-27  21:14:40.779229
175,0,,2022-04-27  21:14:40.779337
180,0,,2022-04-27  21:14:40.779444
185,891.06,,2022-04-27  21:14:40.779551
190,0,,2022-04-27  21:14:40.779669
195,0,,2022-04-27  21:14:40.779778
200,336.58,,2022-04-27  21:14:40.779884
205,313.25,,2022-04-27  21:14:40.779993
210,295.08,,2022-04-27  21:14:40.780102
215,278.38,,2022-04-27  21:14:40.780210
220,264.83,,2022-04-27  21:14:40.780321
225,256.0,,2022-04-27  21:14:40.780432
230,248.25,,2022-04-27  21:14:40.780541
235,242.58,,2022-04-27  21:14:40.780651
240,0,,2022-04-27  21:14:40.780758
245,0,,2022-04-27  21:14:40.780862
250,147.88,,2022-04-27  21:14:40.780970
255,140.58,,2022-04-27  21:14:40.781089
260,134.0,,2022-04-27  21:14:40.781432
265,131.0,,2022-04-27  21:14:40.781716
270,130.7,,2022-04-27  21:14:40.781982
275,132.58,,2022-04-27  21:14:40.782145
280,0,,2022-04-27  21:14:40.782485
285,0,,2022-04-27  21:14:40.782920
290,0,,2022-04-27  21:14:40.783216
295,0,,2022-04-27  21:14:40.783476
300,276.75,,2022-04-27  21:14:40.783640
305,265.5,,2022-04-27  21:14:40.783979
310,254.08,,2022-04-27  21:14:40.784450
315,243.81,,2022-04-27  21:14:40.784738
320,235.92,,2022-04-27  21:14:40.784930
325,231.25,,2022-04-27  21:14:40.785267
330,227.17,,2022-04-27  21:14:40.785726
335,175.25,,2022-04-27  21:14:40.786000
340,165.38,,2022-04-27  21:14:40.786181
345,157.75,,2022-04-27  21:14:40.786474
350,0,,2022-04-27  21:14:40.786865
355,0,,2022-04-27  21:14:40.787260
360,0,,2022-04-27  21:14:40.787444
0,0,,2022-04-27  21:14:41.045271
5,209.25,,2022-04-27  21:14:41.045638
10,0,,2022-04-27  21:14:41.045933
15,1230.38,,2022-04-27  21:14:41.046215
20,0,,2022-04-27  21:14:41.046443
25,481.08,,2022-04-27  21:14:41.046650
30,0,,2022-04-27  21:14:41.046872
35,903.0,,2022-04-27  21:14:41.047085
40,1685.0,,2022-04-27  21:14:41.047298
45,683.5,,2022-04-27  21:14:41.047512
50,655.38,,2022-04-27  21:14:41.047716
55,630.5,,2022-04-27  21:14:41.047948
60,3581.75,,2022-04-27  21:14:41.048226
65,3568.5,,2022-04-27  21:14:41.048523
70,3573.56,,2022-04-27  21:14:41.048755
75,3603.44,,2022-04-27  21:14:41.048971
80,1080.0,,2022-04-27  21:14:41.049183
85,3711.75,,2022-04-27  21:14:41.049393
90,723.25,,2022-04-27  21:14:41.049602
95,4029.42,,2022-04-27  21:14:41.049802
100,4169.5,,2022-04-27  21:14:41.050058
105,0,,2022-04-27  21:14:41.050281
110,4246.38,,2022-04-27  21:14:41.050484
115,2944.5,,2022-04-27  21:14:41.050690
120,2913.75,,2022-04-27  21:14:41.050894
125,885.5,,2022-04-27  21:14:41.051087
130,864.83,,2022-04-27  21:14:41.051270
135,807.5,,2022-04-27  21:14:41.051451
140,796.19,,2022-04-27  21:14:41.051709
145,804.12,,2022-04-27  21:14:41.051912
150,591.62,,2022-04-27  21:14:41.052116
155,600.38,,2022-04-27  21:14:41.052315
160,614.58,,2022-04-27  21:14:41.052511
165,633.25,,2022-04-27  21:14:41.052777
170,660.25,,2022-04-27  21:14:41.053042
175,0,,2022-04-27  21:14:41.053287
180,0,,2022-04-27  21:14:41.053504
185,892.31,,2022-04-27  21:14:41.053794
190,0,,2022-04-27  21:14:41.054030
195,369.5,,2022-04-27  21:14:41.054406
200,338.58,,2022-04-27  21:14:41.054711
205,315.17,,2022-04-27  21:14:41.055024
210,295.83,,2022-04-27  21:14:41.055338
215,278.69,,2022-04-27  21:14:41.055639
220,265.5,,2022-04-27  21:14:41.055944
225,255.12,,2022-04-27  21:14:41.056381
230,248.25,,2022-04-27  21:14:41.056791
235,244.08,,2022-04-27  21:14:41.057045
240,0,,2022-04-27  21:14:41.057426
245,0,,2022-04-27  21:14:41.057664
250,149.0,,2022-04-27  21:14:41.057974
255,140.0,,2022-04-27  21:14:41.058394
260,134.0,,2022-04-27  21:14:41.058746
265,131.5,,2022-04-27  21:14:41.059170
270,130.7,,2022-04-27  21:14:41.059447
275,132.12,,2022-04-27  21:14:41.059894
280,0,,2022-04-27  21:14:41.060276
285,0,,2022-04-27  21:14:41.060595
290,0,,2022-04-27  21:14:41.060889
295,0,,2022-04-27  21:14:41.061113
300,277.38,,2022-04-27  21:14:41.061423
305,265.92,,2022-04-27  21:14:41.061765
310,252.88,,2022-04-27  21:14:41.062191
315,242.92,,2022-04-27  21:14:41.062568
320,236.58,,2022-04-27  21:14:41.062924
325,230.75,,2022-04-27  21:14:41.063235
330,227.38,,2022-04-27  21:14:41.063477
335,175.5,,2022-04-27  21:14:41.063682
340,165.62,,2022-04-27  21:14:41.063884
345,0,,2022-04-27  21:14:41.064074
350,0,,2022-04-27  21:14:41.064263
355,0,,2022-04-27  21:14:41.064455
360,0,,2022-04-27  21:14:41.064667
0,0,,2022-04-27  21:14:41.311572
5,207.5,,2022-04-27  21:14:41.311776
10,1049.0,,2022-04-27  21:14:41.311931
15,1212.25,,2022-04-27  21:14:41.312154
20,1246.5,,2022-04-27  21:14:41.312320
25,482.17,,2022-04-27  21:14:41.313149
30,0,,2022-04-27  21:14:41.313498
35,902.0,,2022-04-27  21:14:41.313699
40,1690.75,,2022-04-27  21:14:41.313865
45,683.0,,2022-04-27  21:14:41.314185
50,655.12,,2022-04-27  21:14:41.314542
55,630.25,,2022-04-27  21:14:41.314866
60,3612.0,,2022-04-27  21:14:41.315162
65,3563.5,,2022-04-27  21:14:41.315326
70,3562.94,,2022-04-27  21:14:41.315637
75,3600.44,,2022-04-27  21:14:41.315857
80,1079.75,,2022-04-27  21:14:41.316174
85,3711.0,,2022-04-27  21:14:41.316551
90,726.25,,2022-04-27  21:14:41.316750
95,4038.67,,2022-04-27  21:14:41.316915
100,4165.25,,2022-04-27  21:14:41.317225
105,0,,2022-04-27  21:14:41.317561
110,4239.5,,2022-04-27  21:14:41.317853
115,2942.67,,2022-04-27  21:14:41.318177
120,3066.12,,2022-04-27  21:14:41.318414
125,884.38,,2022-04-27  21:14:41.318742
130,850.25,,2022-04-27  21:14:41.319101
135,808.67,,2022-04-27  21:14:41.319416
140,796.56,,2022-04-27  21:14:41.319687
145,799.0,,2022-04-27  21:14:41.319858
150,591.5,,2022-04-27  21:14:41.320201
155,599.0,,2022-04-27  21:14:41.320508
160,612.81,,2022-04-27  21:14:41.320884
165,634.06,,2022-04-27  21:14:41.321107
170,661.88,,2022-04-27  21:14:41.321286
175,0,,2022-04-27  21:14:41.321402
180,0,,2022-04-27  21:14:41.321514
185,891.25,,2022-04-27  21:14:41.321621
190,0,,2022-04-27  21:14:41.321734
195,366.5,,2022-04-27  21:14:41.321841
200,340.12,,2022-04-27  21:14:41.321951
205,316.56,,2022-04-27  21:14:41.322060
210,294.5,,2022-04-27  21:14:41.322172
215,279.92,,2022-04-27  21:14:41.322310
220,266.5,,2022-04-27  21:14:41.322433
225,257.12,,2022-04-27  21:14:41.322559
230,248.95,,2022-04-27  21:14:41.322710
235,242.67,,2022-04-27  21:14:41.322893
240,0,,2022-04-27  21:14:41.323061
245,0,,2022-04-27  21:14:41.323200
250,146.0,,2022-04-27  21:14:41.323361
255,139.56,,2022-04-27  21:14:41.323721
260,133.58,,2022-04-27  21:14:41.324066
265,131.25,,2022-04-27  21:14:41.324362
270,130.5,,2022-04-27  21:14:41.324615
275,131.95,,2022-04-27  21:14:41.324778
280,0,,2022-04-27  21:14:41.325039
285,0,,2022-04-27  21:14:41.325321
290,0,,2022-04-27  21:14:41.325631
295,0,,2022-04-27  21:14:41.325978
300,278.5,,2022-04-27  21:14:41.326162
305,267.12,,2022-04-27  21:14:41.326318
310,253.58,,2022-04-27  21:14:41.326612
315,244.75,,2022-04-27  21:14:41.326846
320,237.67,,2022-04-27  21:14:41.327158
325,231.05,,2022-04-27  21:14:41.327509
330,226.0,,2022-04-27  21:14:41.327706
335,176.25,,2022-04-27  21:14:41.327866
340,172.75,,2022-04-27  21:14:41.328199
345,0,,2022-04-27  21:14:41.328564
350,0,,2022-04-27  21:14:41.328865
355,0,,2022-04-27  21:14:41.329114
360,0,,2022-04-27  21:14:41.329278
0,0,,2022-04-27  21:14:41.578261
5,0,,2022-04-27  21:14:41.578441
10,1047.5,,2022-04-27  21:14:41.578558
15,0,,2022-04-27  21:14:41.578683
20,1242.5,,2022-04-27  21:14:41.578794
25,480.0,,2022-04-27  21:14:41.578910
30,0,,2022-04-27  21:14:41.579023
35,901.75,,2022-04-27  21:14:41.579137
40,0,,2022-04-27  21:14:41.579263
45,0,,2022-04-27  21:14:41.579407
50,663.58,,2022-04-27  21:14:41.579516
55,841.25,,2022-04-27  21:14:41.579643
60,3596.17,,2022-04-27  21:14:41.579783
65,3562.38,,2022-04-27  21:14:41.579915
70,3544.33,,2022-04-27  21:14:41.580040
75,3595.25,,2022-04-27  21:14:41.580175
80,2355.5,,2022-04-27  21:14:41.580315
85,3719.75,,2022-04-27  21:14:41.580442
90,725.0,,2022-04-27  21:14:41.580568
95,4047.31,,2022-04-27  21:14:41.580700
100,4176.75,,2022-04-27  21:14:41.580892
105,0,,2022-04-27  21:14:41.581031
110,4252.0,,2022-04-27  21:14:41.581154
115,2937.88,,2022-04-27  21:14:41.581284
120,3108.0,,2022-04-27  21:14:41.581414
125,884.38,,2022-04-27  21:14:41.581547
130,862.0,,2022-04-27  21:14:41.581682
135,805.83,,2022-04-27  21:14:41.581815
140,796.75,,2022-04-27  21:14:41.581944
145,798.75,,2022-04-27  21:14:41.582071
150,591.5,,2022-04-27  21:14:41.582220
155,599.25,,2022-04-27  21:14:41.582362
160,613.06,,2022-04-27  21:14:41.582493
165,634.38,,2022-04-27  21:14:41.582622
170,662.12,,2022-04-27  21:14:41.582752
175,0,,2022-04-27  21:14:41.582878
180,0,,2022-04-27  21:14:41.582999
185,891.38,,2022-04-27  21:14:41.583123
190,0,,2022-04-27  21:14:41.583248
195,366.5,,2022-04-27  21:14:41.583365
200,336.42,,2022-04-27  21:14:41.583490
205,313.25,,2022-04-27  21:14:41.583624
210,294.75,,2022-04-27  21:14:41.583752
215,278.19,,2022-04-27  21:14:41.583875
220,264.83,,2022-04-27  21:14:41.583987
225,256.0,,2022-04-27  21:14:41.584096
230,248.12,,2022-04-27  21:14:41.584212
235,242.67,,2022-04-27  21:14:41.584388
240,0,,2022-04-27  21:14:41.584519
245,0,,2022-04-27  21:14:41.584636
250,146.0,,2022-04-27  21:14:41.584759
255,139.56,,2022-04-27  21:14:41.584897
260,133.25,,2022-04-27  21:14:41.585022
265,131.0,,2022-04-27  21:14:41.585146
270,130.56,,2022-04-27  21:14:41.585268
275,131.83,,2022-04-27  21:14:41.585404
280,0,,2022-04-27  21:14:41.585548
285,0,,2022-04-27  21:14:41.585676
290,0,,2022-04-27  21:14:41.585815
295,0,,2022-04-27  21:14:41.585944
300,279.0,,2022-04-27  21:14:41.586053
305,267.31,,2022-04-27  21:14:41.586167
310,253.92,,2022-04-27  21:14:41.586282
315,245.0,,2022-04-27  21:14:41.586398
320,236.81,,2022-04-27  21:14:41.586508
325,230.56,,2022-04-27  21:14:41.586621
330,226.75,,2022-04-27  21:14:41.586731
335,176.25,,2022-04-27  21:14:41.586841
340,167.92,,2022-04-27  21:14:41.586951
345,157.75,,2022-04-27  21:14:41.587063
350,0,,2022-04-27  21:14:41.587180
355,0,,2022-04-27  21:14:41.587301
360,0,,2022-04-27  21:14:41.587412
