5,1416,0,24:39.9
10,1400.38,0,24:39.9
15,0,0,24:39.9
20,0,0,24:39.9
25,0,0,24:39.9
30,0,0,24:39.9
35,0,0,24:39.9
40,283.88,0,24:39.9
45,264.67,0,24:39.9
50,243.44,0,24:39.9
55,225.5,0,24:39.9
60,213.5,0,24:39.9
65,205.5,0,24:39.9
70,198.38,0,24:39.9
75,192.38,0,24:39.9
80,188.58,0,24:39.9
85,186.94,0,24:39.9
90,186.5,1,24:39.9
95,187.25,1,24:39.9
100,189.5,1,24:39.9
105,193.75,1,24:39.9
110,198.42,1,24:39.9
115,205.06,1,24:39.9
120,214,1,24:39.9
125,224,0,24:39.9
130,0,0,24:39.9
135,0,0,24:39.9
140,0,0,24:39.9
145,0,0,24:39.9
150,331.75,0,24:39.9
155,321.19,0,24:39.9
160,310.38,0,24:39.9
165,303.58,0,24:39.9
170,299.5,0,24:39.9
175,296.81,0,24:39.9
180,296.67,0,24:39.9
185,298.88,0,24:39.9
190,303.56,0,24:39.9
195,309.75,0,24:39.9
200,318.5,0,24:39.9
205,331.75,0,24:39.9
210,342.75,0,24:39.9
215,333.5,0,24:39.9
220,306,0,24:39.9
225,281.69,0,24:39.9
230,263.25,0,24:39.9
235,251,0,24:39.9
240,239.81,0,24:39.9
245,231.5,0,24:39.9
250,225.38,1,24:39.9
255,220.92,1,24:39.9
260,218.5,1,24:39.9
265,217.44,1,24:39.9
270,218.33,1,24:39.9
275,220.19,1,24:39.9
280,226.05,1,24:39.9
285,232.12,1,24:39.9
290,235.95,1,24:39.9
295,241.5,0,24:39.9
300,249.75,0,24:39.9
305,262.05,0,24:39.9
310,280.56,0,24:39.9
315,298,0,24:39.9
320,0,0,24:39.9
325,0,0,24:39.9
330,0,0,24:39.9
335,0,0,24:39.9
340,0,0,24:39.9
345,0,0,24:39.9
350,1457.5,0,24:39.9
355,1447.75,0,24:39.9
360,1430.38,0,24:39.9
0,1411.5,0,24:40.2
5,1400.75,0,24:40.2
10,1392.75,0,24:40.2
15,0,0,24:40.2
20,0,0,24:40.2
25,0,0,24:40.2
30,0,0,24:40.2
35,0,0,24:40.2
40,283.25,0,24:40.2
45,258.67,0,24:40.2
50,241.08,0,24:40.2
55,225.62,0,24:40.2
60,213.5,0,24:40.2
65,205.92,0,24:40.2
70,198.5,0,24:40.2
75,192.62,0,24:40.2
80,189.17,2,24:40.2
85,186.94,0,24:40.2
90,186.5,0,24:40.2
95,187.25,0,24:40.2
100,189.5,0,24:40.2
105,193.62,0,24:40.2
110,199.5,0,24:40.2
115,207.19,0,24:40.2
120,215.42,0,24:40.2
125,222.75,0,24:40.2
130,0,0,24:40.2
135,0,0,24:40.2
140,0,0,24:40.2
145,0,0,24:40.2
150,348.62,0,24:40.2
155,339.94,0,24:40.2
160,329.42,0,24:40.2
165,322.06,1,24:40.2
170,316.44,1,24:40.2
175,313.75,1,24:40.2
180,313.17,1,24:40.2
185,315.44,1,24:40.2
190,319.75,1,24:40.2
195,326.19,1,24:40.2
200,336.69,1,24:40.2
205,350.19,0,24:40.2
210,358.25,0,24:40.2
215,335.25,0,24:40.2
220,312.12,0,24:40.2
225,286.33,0,24:40.2
230,269.33,0,24:40.2
235,256.25,0,24:40.2
240,242.85,0,24:40.2
245,233.08,0,24:40.2
250,227.5,0,24:40.2
255,222.5,0,24:40.2
260,219.67,0,24:40.2
265,219.12,0,24:40.2
270,219.75,0,24:40.2
275,222.38,0,24:40.2
280,226,0,24:40.2
285,230.44,0,24:40.2
290,232.4,0,24:40.2
295,239.08,0,24:40.2
300,247.12,0,24:40.2
305,259,0,24:40.2
310,273.81,0,24:40.2
315,292.88,0,24:40.2
320,310.12,0,24:40.2
325,0,0,24:40.2
330,0,0,24:40.2
335,0,2,24:40.2
340,0,2,24:40.2
345,0,2,24:40.2
350,1442.25,2,24:40.2
355,1435.69,2,24:40.2
360,1422,2,24:40.2
0,1393.25,0,24:40.4
5,1383,0,24:40.4
10,1366.88,0,24:40.4
15,0,0,24:40.4
20,0,0,24:40.4
25,0,0,24:40.4
30,0,0,24:40.4
35,307.75,0,24:40.4
40,278.5,0,24:40.4
45,263.92,0,24:40.4
50,243.06,0,24:40.4
55,227.17,0,24:40.4
60,216.58,0,24:40.4
65,206.88,0,24:40.4
70,198.5,0,24:40.4
75,192.62,0,24:40.4
80,189,0,24:40.4
85,186.81,0,24:40.4
90,186.5,0,24:40.4
95,187.42,0,24:40.4
100,189.94,0,24:40.4
105,193.94,0,24:40.4
110,198.92,0,24:40.4
115,205.81,0,24:40.4
120,214.88,0,24:40.4
125,221.75,2,24:40.4
130,0,2,24:40.4
135,0,2,24:40.4
140,0,2,24:40.4
145,0,2,24:40.4
150,364.75,2,24:40.4
155,359,2,24:40.4
160,348.08,2,24:40.4
165,340.25,2,24:40.4
170,334.06,0,24:40.4
175,330.94,0,24:40.4
180,330.75,0,24:40.4
185,333.12,0,24:40.4
190,338.19,0,24:40.4
195,345.25,0,24:40.4
200,355.06,0,24:40.4
205,368.69,0,24:40.4
210,0,0,24:40.4
215,330.25,0,24:40.4
220,307.75,0,24:40.4
225,283.94,0,24:40.4
230,265.67,0,24:40.4
235,253.58,0,24:40.4
240,243.75,0,24:40.4
245,235.58,0,24:40.4
250,229.12,0,24:40.4
255,224.12,0,24:40.4
260,221.08,0,24:40.4
265,220.06,0,24:40.4
270,221,0,24:40.4
275,223.33,0,24:40.4
280,226.44,0,24:40.4
285,226.15,0,24:40.4
290,230.25,0,24:40.4
295,232.25,0,24:40.4
300,246.06,0,24:40.4
305,258.06,0,24:40.4
310,272.94,0,24:40.4
315,291.88,0,24:40.4
320,0,0,24:40.4
325,0,0,24:40.4
330,0,0,24:40.4
335,0,1,24:40.4
340,0,0,24:40.4
345,0,0,24:40.4
350,0,0,24:40.4
355,1414.62,0,24:40.4
360,1406,0,24:40.4
0,1375.25,0,24:40.7
5,1364.12,0,24:40.7
10,1347.88,0,24:40.7
15,0,0,24:40.7
20,0,0,24:40.7
25,0,0,24:40.7
30,0,0,24:40.7
35,0,0,24:40.7
40,276,0,24:40.7
45,262,0,24:40.7
50,241.75,0,24:40.7
55,227.75,0,24:40.7
60,217.19,2,24:40.7
65,206.19,2,24:40.7
70,198.83,2,24:40.7
75,193.62,2,24:40.7
80,190,2,24:40.7
85,187.44,2,24:40.7
90,186.5,2,24:40.7
95,187.08,2,24:40.7
100,189.25,2,24:40.7
105,193.38,2,24:40.7
110,198.17,2,24:40.7
115,204.44,2,24:40.7
120,214.85,2,24:40.7
125,223,0,24:40.7
130,0,0,24:40.7
135,0,0,24:40.7
140,0,0,24:40.7
145,0,0,24:40.7
150,0,0,24:40.7
155,379.58,0,24:40.7
160,367,0,24:40.7
165,358.08,0,24:40.7
170,352.5,0,24:40.7
175,348.56,0,24:40.7
180,348,0,24:40.7
185,349.69,0,24:40.7
190,354.88,0,24:40.7
195,363.06,0,24:40.7
200,373.17,0,24:40.7
205,385.5,0,24:40.7
210,0,0,24:40.7
215,332,0,24:40.7
220,314.17,0,24:40.7
225,288.88,0,24:40.7
230,269.58,0,24:40.7
235,256.83,0,24:40.7
240,245.31,0,24:40.7
245,236.58,0,24:40.7
250,230.83,0,24:40.7
255,225.75,0,24:40.7
260,222.83,0,24:40.7
265,222.06,0,24:40.7
270,222.92,0,24:40.7
275,225,0,24:40.7
280,222.25,0,24:40.7
285,224.31,0,24:40.7
290,227.5,0,24:40.7
295,230.25,0,24:40.7
300,243.38,0,24:40.7
305,254.88,0,24:40.7
310,267,0,24:40.7
315,292.5,0,24:40.7
320,304.25,0,24:40.7
325,0,0,24:40.7
330,0,0,24:40.7
335,0,0,24:40.7
340,0,0,24:40.7
345,0,0,24:40.7
350,0,0,24:40.7
355,1398,0,24:40.7
360,1388.38,0,24:40.7
0,1362.75,0,24:41.0
5,1348.81,0,24:41.0
10,1338,0,24:41.0
15,0,0,24:41.0
20,0,0,24:41.0
25,0,0,24:41.0
30,0,0,24:41.0
35,0,0,24:41.0
40,281.5,0,24:41.0
45,258.67,0,24:41.0
50,244.25,0,24:41.0
55,230.06,0,24:41.0
60,215.56,0,24:41.0
65,206.25,0,24:41.0
70,199,0,24:41.0
75,193.67,0,24:41.0
80,190.06,0,24:41.0
85,187.19,0,24:41.0
90,186.5,0,24:41.0
95,187.19,0,24:41.0
100,189.62,0,24:41.0
105,192.92,0,24:41.0
110,198.12,0,24:41.0
115,205.25,1,24:41.0
120,213,1,24:41.0
125,229.25,1,24:41.0
130,0,1,24:41.0
135,0,1,24:41.0
140,0,1,24:41.0
145,0,1,24:41.0
150,0,1,24:41.0
155,391.25,1,24:41.0
160,384.83,1,24:41.0
165,375.56,1,24:41.0
170,368.25,1,24:41.0
175,365.06,1,24:41.0
180,364.33,1,24:41.0
185,366.31,1,24:41.0
190,371.69,1,24:41.0
195,379.17,1,24:41.0
200,389.12,1,24:41.0
205,401.67,1,24:41.0
210,0,0,24:41.0
215,335.62,0,24:41.0
220,313.25,0,24:41.0
225,291.5,0,24:41.0
230,272.19,0,24:41.0
235,257.33,0,24:41.0
240,247.25,0,24:41.0
245,238.38,0,24:41.0
250,231,0,24:41.0
255,226.75,0,24:41.0
260,224.5,0,24:41.0
265,223.75,0,24:41.0
270,224.31,0,24:41.0
275,220.92,0,24:41.0
280,220.35,0,24:41.0
285,223.33,0,24:41.0
290,227.56,0,24:41.0
295,233.81,0,24:41.0
300,241.58,0,24:41.0
305,251.12,0,24:41.0
310,266.85,0,24:41.0
315,284.33,0,24:41.0
320,298,0,24:41.0
325,0,0,24:41.0
330,0,0,24:41.0
335,0,0,24:41.0
340,0,0,24:41.0
345,0,0,24:41.0
350,1377.75,0,24:41.0
355,1379.38,0,24:41.0
360,1369,0,24:41.0
0,1346,0,24:41.2
5,1332.38,0,24:41.2
10,1323.75,0,24:41.2
15,0,0,24:41.2
20,0,0,24:41.2
25,0,0,24:41.2
30,0,0,24:41.2
35,0,0,24:41.2
40,0,0,24:41.2
45,261.88,0,24:41.2
50,245.06,0,24:41.2
55,228.5,0,24:41.2
60,217.75,0,24:41.2
65,206.65,0,24:41.3
70,198.08,0,24:41.3
75,193.83,0,24:41.3
80,190.06,0,24:41.3
85,187.12,0,24:41.3
90,186.5,0,24:41.3
95,187.12,0,24:41.3
100,189.38,0,24:41.3
105,192.67,0,24:41.3
110,197.69,0,24:41.3
115,204.94,0,24:41.3
120,212.75,2,24:41.3
125,219.38,2,24:41.3
130,0,2,24:41.3
135,0,2,24:41.3
140,0,2,24:41.3
145,0,2,24:41.3
150,0,2,24:41.3
155,408.25,2,24:41.3
160,402,2,24:41.3
165,391.56,2,24:41.3
170,385.25,2,24:41.3
175,381.94,0,24:41.3
180,381.44,0,24:41.3
185,383.67,0,24:41.3
190,388.62,0,24:41.3
195,397.62,1,24:41.3
200,408.5,1,24:41.3
205,417.5,0,24:41.3
210,0,0,24:41.3
215,343,0,24:41.3
220,315.33,0,24:41.3
225,290.81,0,24:41.3
230,271.92,0,24:41.3
235,259.33,0,24:41.3
240,249.25,0,24:41.3
245,240.12,0,24:41.3
250,232.62,0,24:41.3
255,228.33,0,24:41.3
260,225.83,0,24:41.3
265,224.8,1,24:41.3
270,219.75,1,24:41.3
275,218,1,24:41.3
280,219.33,1,24:41.3
285,221.69,1,24:41.3
290,226.75,1,24:41.3
295,233.33,1,24:41.3
300,241,0,24:41.3
305,252.25,0,24:41.3
310,266.38,0,24:41.3
315,281.83,0,24:41.3
320,0,0,24:41.3
325,0,0,24:41.3
330,0,0,24:41.3
335,0,0,24:41.3
340,0,0,24:41.3
345,0,0,24:41.3
350,1364.75,0,24:41.3
355,1364.94,0,24:41.3
360,1356.5,0,24:41.3
0,1325.5,0,24:41.5
5,1314.25,0,24:41.5
10,1298.08,0,24:41.5
15,0,0,24:41.5
20,0,0,24:41.5
25,0,0,24:41.5
30,0,0,24:41.5
35,0,0,24:41.5
40,0,0,24:41.5
45,253.75,0,24:41.5
50,245.5,0,24:41.5
55,231.19,0,24:41.5
60,216.62,0,24:41.5
65,206.75,0,24:41.5
70,199.38,0,24:41.5
75,193.25,0,24:41.5
80,189.75,0,24:41.5
85,187.38,0,24:41.5
90,186.44,0,24:41.5
95,187.25,0,24:41.5
100,189.38,0,24:41.5
105,193.25,0,24:41.5
110,197.92,0,24:41.5
115,204.5,0,24:41.5
120,213.44,0,24:41.5
125,223.17,0,24:41.5
130,0,0,24:41.5
135,0,0,24:41.5
140,0,0,24:41.5
145,0,0,24:41.5
150,0,0,24:41.5
155,422,0,24:41.6
160,421.62,0,24:41.6
165,410.31,0,24:41.6
170,403.42,1,24:41.6
175,400.19,1,24:41.6
180,399,1,24:41.6
185,402,1,24:41.6
190,407.33,1,24:41.6
195,415.38,1,24:41.6
200,428,1,24:41.6
205,430.88,0,24:41.6
210,0,0,24:41.6
215,338,0,24:41.6
220,319.33,0,24:41.6
225,296.92,0,24:41.6
230,277.31,0,24:41.6
235,261.83,0,24:41.6
240,250,0,24:41.6
245,241.17,0,24:41.6
250,234.75,0,24:41.6
255,230.67,1,24:41.6
260,227.69,1,24:41.6
265,220.38,1,24:41.6
270,218.25,1,24:41.6
275,217.5,1,24:41.6
280,218.08,0,24:41.6
285,220.75,0,24:41.6
290,225.94,0,24:41.6
295,231.83,0,24:41.6
300,237.67,0,24:41.6
305,248.5,0,24:41.6
310,262,0,24:41.6
315,277,0,24:41.6
320,289.5,0,24:41.6
325,0,0,24:41.6
330,0,0,24:41.6
335,0,0,24:41.6
340,0,0,24:41.6
345,0,0,24:41.6
350,1350.25,0,24:41.6
355,1345.75,0,24:41.6
360,1335.12,0,24:41.6
0,1309.75,0,24:41.8
5,1297.44,0,24:41.8
10,1284.08,1,24:41.8
15,0,1,24:41.8
20,0,1,24:41.8
25,0,1,24:41.8
30,0,1,24:41.8
35,0,1,24:41.8
40,0,1,24:41.8
45,0,1,24:41.8
50,242.83,0,24:41.8
55,228.67,0,24:41.8
60,216.25,0,24:41.8
65,206.08,0,24:41.8
70,199.06,0,24:41.8
75,193.83,0,24:41.8
80,189.75,0,24:41.8
85,187.19,0,24:41.8
90,186.44,0,24:41.8
95,187,0,24:41.8
100,189.06,0,24:41.8
105,193.12,0,24:41.8
110,197.67,0,24:41.8
115,204.12,0,24:41.8
120,217.25,0,24:41.8
125,223.33,0,24:41.8
130,0,0,24:41.8
135,0,0,24:41.8
140,0,0,24:41.8
145,0,0,24:41.8
150,0,0,24:41.8
155,0,0,24:41.8
160,437.33,0,24:41.8
165,427.12,0,24:41.8
170,420.12,0,24:41.8
175,416.67,2,24:41.8
180,415.81,2,24:41.8
185,419,2,24:41.8
190,424.25,2,24:41.8
195,432.56,2,24:41.8
200,446.06,2,24:41.8
205,454.12,2,24:41.8
210,0,0,24:41.8
215,343.38,0,24:41.8
220,320,0,24:41.8
225,295.25,2,24:41.8
230,275.83,2,24:41.8
235,261.19,0,24:41.8
240,250.17,0,24:41.8
245,241.62,0,24:41.8
250,236.25,0,24:41.8
255,232.45,0,24:41.8
260,224.75,0,24:41.8
265,220.19,0,24:41.8
270,217.5,0,24:41.8
275,216.83,0,24:41.8
280,217.62,0,24:41.8
285,220.25,0,24:41.8
290,224.5,0,24:41.8
295,229.17,0,24:41.8
300,233.25,0,24:41.8
305,248.1,0,24:41.8
310,263.75,0,24:41.8
315,276.62,0,24:41.8
320,301.5,0,24:41.8
325,0,0,24:41.8
330,0,0,24:41.8
335,0,0,24:41.8
340,0,0,24:41.8
345,0,0,24:41.8
350,0,2,24:41.8
355,1327.81,2,24:41.8
360,1315.62,0,24:41.8
0,1288.38,0,24:42.1
5,1278.19,0,24:42.1
10,1267.25,0,24:42.1
15,0,0,24:42.1
20,0,0,24:42.1
25,0,0,24:42.1
30,0,0,24:42.1
35,0,0,24:42.1
40,0,0,24:42.1
45,0,0,24:42.1
50,243.25,0,24:42.1
55,230.12,0,24:42.1
60,217,0,24:42.1
65,206.2,0,24:42.1
70,197.83,0,24:42.1
75,193.58,0,24:42.1
80,189.81,0,24:42.1
85,187,0,24:42.1
90,186.33,0,24:42.1
95,187,0,24:42.1
100,189.31,2,24:42.1
105,192.75,2,24:42.1
110,197.31,2,24:42.1
115,204.94,2,24:42.1
120,212.58,2,24:42.1
125,222.31,2,24:42.1
130,0,2,24:42.1
135,0,0,24:42.1
140,0,0,24:42.1
145,0,0,24:42.1
150,0,0,24:42.1
155,0,0,24:42.1
160,456.58,0,24:42.1
165,446.12,0,24:42.1
170,439.42,0,24:42.1
175,434.94,0,24:42.1
180,434.12,0,24:42.1
185,437,0,24:42.1
190,443.08,0,24:42.1
195,451.94,0,24:42.1
200,463.75,0,24:42.1
205,0,0,24:42.1
210,0,0,24:42.1
215,339,0,24:42.1
220,321.58,0,24:42.1
225,299.75,0,24:42.1
230,279.94,0,24:42.1
235,264.67,0,24:42.1
240,253.38,0,24:42.1
245,244.58,0,24:42.1
250,238.44,0,24:42.1
255,229.58,2,24:42.1
260,221.58,2,24:42.1
265,218.42,2,24:42.1
270,216.5,2,24:42.1
275,215.67,2,24:42.1
280,216.5,2,24:42.1
285,219.08,2,24:42.1
290,222.69,2,24:42.1
295,227.67,0,24:42.1
300,235.95,0,24:42.1
305,248.06,0,24:42.1
310,262.12,0,24:42.1
315,277.58,0,24:42.1
320,0,0,24:42.1
325,0,0,24:42.1
330,0,0,24:42.1
335,0,0,24:42.1
340,0,0,24:42.1
345,0,0,24:42.1
350,1316.75,0,24:42.1
355,1311,0,24:42.1
360,1297.88,0,24:42.1
0,1273.88,0,24:42.3
5,1256.81,0,24:42.3
10,1250.88,0,24:42.3
15,0,0,24:42.3
20,0,0,24:42.3
25,0,0,24:42.3
30,0,0,24:42.3
35,0,0,24:42.3
40,0,0,24:42.3
45,0,1,24:42.3
50,0,1,24:42.3
55,228,1,24:42.3
60,214.94,1,24:42.3
65,205.67,1,24:42.3
70,198.62,1,24:42.3
75,193.25,1,24:42.3
